Employee ID,Date,Checkin,CheckOut,BiometricCheckIn,BiometricCheckOut,GrossHours,IsHoliday,IsWeekend
PSA-152,09/10/2025,49:00.0,23:00.0,49:36.0,16:25.0,9.566666,0,0
PSA-152,10/10/2025,,,,,,0,0
PSA-152,11/10/2025,,,,,,0,1
PSA-152,12/10/2025,,,,,,0,1
PSA-152,13/10/2025,17:00.0,37:00.0,17:09.0,37:42.0,10.333333,0,0
PSA-152,14/10/2025,21:00.0,49:00.0,21:31.0,49:16.0,13.466666,0,0
PSA-152,15/10/2025,24:00.0,38:00.0,24:39.0,38:34.0,9.233333,0,0
PSA-152,16/10/2025,06:00.0,35:00.0,06:01.0,35:00.0,9.483333,0,0
PSA-152,17/10/2025,17:00.0,44:00.0,,,10.45,0,0
PSA-152,18/10/2025,,,,,,0,1
PSA-152,19/10/2025,,,,,,0,1
PSA-152,20/10/2025,,,,,,1,0
PSA-152,21/10/2025,55:00.0,42:00.0,,,9.783333,0,0
PSA-152,22/10/2025,01:00.0,22:00.0,,,10.35,0,0
PSA-152,23/10/2025,56:00.0,32:00.0,,,9.6,0,0
PSA-152,24/10/2025,57:00.0,24:00.0,,,10.45,0,0
PSA-152,25/10/2025,,,,,,0,1
PSA-152,26/10/2025,,,,,,0,1
PSA-152,27/10/2025,28:00.0,26:00.0,28:29.0,26:30.0,11.966666,0,0
PSA-152,28/10/2025,19:00.0,46:00.0,19:22.0,46:35.0,13.45,0,0
PSA-152,29/10/2025,43:00.0,43:00.0,43:42.0,43:51.0,9,0,0
PSA-152,30/10/2025,14:00.0,16:00.0,14:20.0,23:13.0,9.033333,0,0
PSA-152,31/10/2025,32:00.0,32:00.0,32:00.0,38:19.0,9,0,0
PSA-152,01/11/2025,,,,,,0,1
PSA-152,02/11/2025,,,,,,0,1
PSA-152,03/11/2025,33:00.0,27:00.0,33:31.0,27:05.0,9.9,0,0
PSA-152,04/11/2025,37:00.0,55:00.0,37:49.0,55:44.0,9.3,0,0
PSA-152,05/11/2025,,,,,,1,0
PSA-152,06/11/2025,13:00.0,51:00.0,13:37.0,51:59.0,9.633333,0,0
PSA-152,07/11/2025,12:00.0,44:00.0,12:22.0,44:33.0,9.533333,0,0
PSA-152,08/11/2025,,,,,,0,1
PSA-152,09/11/2025,,,,,,0,1
PSA-152,10/11/2025,55:00.0,06:00.0,55:16.0,06:51.0,9.183333,0,0
PSA-152,11/11/2025,12:00.0,49:00.0,19:20.0,49:03.0,9.616666,0,0
PSA-152,12/11/2025,23:00.0,44:00.0,23:00.0,44:44.0,11.35,0,0
PSA-152,13/11/2025,14:00.0,31:00.0,14:40.0,31:27.0,10.283333,0,0
PSA-152,14/11/2025,41:00.0,31:00.0,41:34.0,31:39.0,9.833333,0,0
PSA-152,15/11/2025,,,,,,0,1
PSA-152,16/11/2025,,,,,,0,1
PSA-152,17/11/2025,,,,,,0,0
PSA-152,18/11/2025,15:00.0,38:00.0,15:53.0,38:48.0,10.383333,0,0
PSA-152,19/11/2025,28:00.0,53:00.0,28:23.0,53:41.0,11.416666,0,0
PSA-152,20/11/2025,43:00.0,47:00.0,43:35.0,47:20.0,9.066666,0,0
PSA-152,21/11/2025,37:00.0,39:00.0,37:43.0,39:13.0,11.033333,0,0
PSA-152,22/11/2025,,,,,,0,1
PSA-152,23/11/2025,,,,,,0,1
PSA-152,24/11/2025,02:00.0,17:00.0,,,10.25,0,0
PSA-152,25/11/2025,06:00.0,51:00.0,,,9.75,0,0
PSA-152,26/11/2025,01:00.0,13:00.0,,,9.2,0,0
PSA-152,27/11/2025,01:00.0,10:00.0,,,9.15,0,0
PSA-152,28/11/2025,56:00.0,59:00.0,,,9.05,0,0
PSA-152,29/11/2025,,,,,,0,1
PSA-152,30/11/2025,,,,,,0,1
PSA-152,01/12/2025,57:00.0,00:00.0,,,9.05,0,0
PSA-152,02/12/2025,,,,,,0,0
PSA-152,03/12/2025,29:00.0,34:00.0,29:36.0,18:52.0,9.083333,0,0
PSA-152,04/12/2025,47:00.0,50:00.0,47:49.0,04:07.0,9.05,0,0
PSA-152,05/12/2025,03:00.0,04:00.0,,,9.016666,0,0
PSA-152,06/12/2025,,,,,,0,1
PSA-152,07/12/2025,,,,,,0,1
PSA-152,08/12/2025,11:00.0,20:00.0,11:45.0,20:22.0,10.15,0,0
PSA-152,09/12/2025,17:00.0,39:00.0,17:58.0,39:04.0,9.366666,0,0
PSA-152,10/12/2025,12:00.0,16:00.0,12:25.0,16:46.0,9.066666,0,0
PSA-152,11/12/2025,32:00.0,05:00.0,32:45.0,01:51.0,9.55,0,0
PSA-152,12/12/2025,00:00.0,05:00.0,,,9.083333,0,0
PSA-152,13/12/2025,,,,,,0,1
PSA-152,14/12/2025,,,,,,0,1
PSA-152,15/12/2025,01:00.0,06:00.0,,,9.083333,0,0
PSA-152,16/12/2025,55:00.0,00:00.0,,,9.083333,0,0
PSA-152,17/12/2025,58:00.0,05:00.0,,,9.116666,0,0
PSA-152,18/12/2025,05:00.0,10:00.0,,,9.083333,0,0
PSA-152,19/12/2025,59:00.0,22:00.0,,,10.383333,0,0
PSA-152,20/12/2025,,,,,,0,1
PSA-152,21/12/2025,,,,,,0,1
PSA-152,22/12/2025,53:00.0,13:00.0,,,9.333333,0,0
PSA-152,23/12/2025,04:00.0,15:00.0,,,9.183333,0,0
PSA-152,24/12/2025,03:00.0,35:00.0,,,9.533333,0,0
PSA-152,25/12/2025,,,,,,1,0
PSA-152,26/12/2025,58:00.0,02:00.0,,,9.066666,0,0
PSA-152,27/12/2025,,,,,,0,1
PSA-152,28/12/2025,,,,,,0,1
PSA-152,29/12/2025,57:00.0,24:00.0,,,9.45,0,0
PSA-152,30/12/2025,54:00.0,00:00.0,,,9.1,0,0
PSA-152,31/12/2025,01:00.0,01:00.0,,,9,0,0
PSA-152,01/01/2026,,,,,,1,0
PSA-152,02/01/2026,52:00.0,53:00.0,,,9.016666,0,0
PSA-152,03/01/2026,,,,,,0,1
PSA-152,04/01/2026,,,,,,0,1
PSA-152,05/01/2026,51:00.0,56:00.0,51:35.0,56:35.0,9.083333,0,0
PSA-152,06/01/2026,42:00.0,16:00.0,42:21.0,16:40.0,9.566666,0,0
PSA-152,07/01/2026,39:00.0,45:00.0,39:45.0,45:49.0,9.1,0,0
PSA-152,08/01/2026,40:00.0,41:00.0,40:11.0,41:06.0,9.016666,0,0
PSA-152,09/01/2026,00:00.0,00:00.0,,,9,0,0
PSA-152,10/01/2026,,,,,,0,1
PSA-152,11/01/2026,,,,,,0,1
PSA-152,12/01/2026,09:00.0,27:00.0,28:05.0,27:05.0,9.3,0,0
PSA-152,13/01/2026,49:00.0,02:00.0,49:14.0,02:22.0,9.216666,0,0
PSA-152,14/01/2026,14:00.0,52:00.0,14:22.0,52:50.0,9.633333,0,0
PSA-152,15/01/2026,40:00.0,41:00.0,40:10.0,36:24.0,9.016666,0,0
PSA-152,16/01/2026,03:00.0,03:00.0,,,9,0,0
PSA-152,17/01/2026,,,,,,0,1
PSA-152,18/01/2026,,,,,,0,1
PSA-152,19/01/2026,00:00.0,35:00.0,,,9.583333,0,0
PSA-152,20/01/2026,02:00.0,04:00.0,,,9.033333,0,0
PSA-152,21/01/2026,11:00.0,12:00.0,,,0.016666,0,0
PSA-152,22/01/2026,07:00.0,24:00.0,,,9.283333,0,0
PSA-152,23/01/2026,59:00.0,30:00.0,,,9.516666,0,0
PSA-152,24/01/2026,,,,,,0,1
PSA-152,25/01/2026,,,,,,0,1
PSA-152,26/01/2026,,,,,,1,0
PSA-152,27/01/2026,26:00.0,40:00.0,26:08.0,40:16.0,9.233333,0,0
PSA-152,28/01/2026,30:00.0,09:00.0,30:56.0,09:49.0,9.65,0,0
PSA-152,29/01/2026,36:00.0,00:00.0,36:15.0,00:09.0,9.4,0,0
PSA-152,30/01/2026,34:00.0,24:00.0,34:14.0,24:56.0,9.833333,0,0
PSA-152,31/01/2026,,,,,,0,1
PSA-152,01/02/2026,,,,,,0,1
PSA-152,02/02/2026,08:00.0,21:00.0,08:00.0,21:03.0,10.216666,0,0
PSA-152,03/02/2026,06:00.0,10:00.0,06:20.0,10:52.0,9.066666,0,0
PSA-152,04/02/2026,07:00.0,32:00.0,07:36.0,32:48.0,10.416666,0,0
PSA-152,05/02/2026,24:00.0,14:00.0,24:51.0,14:45.0,10.833333,0,0
PSA-152,06/02/2026,,,,,,0,0
PSA-152,07/02/2026,,,,,,0,1
PSA-152,08/02/2026,,,,,,0,1
PSA-152,09/02/2026,01:00.0,57:00.0,,,10.933333,0,0
PSA-152,10/02/2026,04:00.0,17:00.0,,,9.216666,0,0
PSA-152,11/02/2026,07:00.0,08:00.0,,,9.016666,0,0
PSA-152,12/02/2026,01:00.0,10:00.0,,,9.15,0,0
PSA-152,13/02/2026,,,,,,0,0
PSA-152,14/02/2026,,,,,,0,1
PSA-152,15/02/2026,,,,,,0,1
PSA-152,16/02/2026,,,,,,0,0
PSA-152,17/02/2026,,,,,,0,0
PSA-152,18/02/2026,,,,,,0,0
PSA-152,19/02/2026,,,,,,0,0
PSA-152,20/02/2026,,,,,,0,0
PSA-152,21/02/2026,,,,,,0,1
PSA-152,22/02/2026,,,,,,0,1
PSA-152,23/02/2026,,,,,,0,0
PSA-152,24/02/2026,,,,,,0,0
PSA-152,25/02/2026,03:00.0,03:00.0,,,9,0,0
PSA-152,26/02/2026,08:00.0,09:00.0,,,9.016666,0,0
PSA-152,27/02/2026,02:00.0,05:00.0,,,9.05,0,0
PSA-152,28/02/2026,,,,,,0,1
PSA-152,01/03/2026,,,,,,0,1
PSA-152,02/03/2026,01:00.0,09:00.0,,,9.133333,0,0
PSA-152,03/03/2026,01:00.0,09:00.0,,,9.133333,0,0
PSA-152,04/03/2026,,,,,,1,0
PSA-152,05/03/2026,,,,,,0,0
PSA-152,06/03/2026,06:00.0,30:00.0,,,9.4,0,0
PSA-152,07/03/2026,,,,,,0,1
PSA-152,08/03/2026,,,,,,0,1
PSA-152,09/03/2026,,,,,,0,0
PSA-152,10/03/2026,,,,,,0,0
PSA-152,11/03/2026,,,,,,0,0
PSA-152,12/03/2026,,,,,,0,0
PSA-152,13/03/2026,,,,,,0,0
PSA-152,14/03/2026,,,,,,0,1
PSA-152,15/03/2026,,,,,,0,1
PSA-152,16/03/2026,12:00.0,19:00.0,12:07.0,19:42.0,9.116666,0,0
PSA-152,17/03/2026,59:00.0,04:00.0,59:08.0,04:27.0,9.083333,0,0
PSA-152,18/03/2026,44:00.0,57:00.0,44:22.0,06:41.0,9.216666,0,0
PSA-152,19/03/2026,05:00.0,09:00.0,,,9.066666,0,0
PSA-152,20/03/2026,,,,,,1,0
PSA-152,21/03/2026,,,,,,0,1
PSA-152,22/03/2026,,,,,,0,1
PSA-152,23/03/2026,46:00.0,59:00.0,46:32.0,25:29.0,9.216666,0,0
PSA-152,24/03/2026,41:00.0,29:00.0,41:13.0,21:01.0,9.8,0,0
PSA-152,25/03/2026,05:00.0,14:00.0,,,9.15,0,0
PSA-153,01/10/2025,00:00.0,00:00.0,,,9,0,0
PSA-153,02/10/2025,,,,,,1,0
PSA-153,03/10/2025,,,,,,0,0
PSA-153,04/10/2025,,,,,,0,1
PSA-153,05/10/2025,,,,,,0,1
PSA-153,06/10/2025,57:00.0,06:00.0,,,9.15,0,0
PSA-153,07/10/2025,58:00.0,00:00.0,,,9.033333,0,0
PSA-153,08/10/2025,32:00.0,23:00.0,32:59.0,23:10.0,11.85,0,0
PSA-153,09/10/2025,26:00.0,38:00.0,26:24.0,38:37.0,9.2,0,0
PSA-153,10/10/2025,54:00.0,23:00.0,27:05.0,23:09.0,10.483333,0,0
PSA-153,11/10/2025,,,,,,0,1
PSA-153,12/10/2025,,,,,,0,1
PSA-153,13/10/2025,58:00.0,00:00.0,,,9.033333,0,0
PSA-153,14/10/2025,29:00.0,41:00.0,29:27.0,41:46.0,9.2,0,0
PSA-153,15/10/2025,01:00.0,16:00.0,,,9.25,0,0
PSA-153,16/10/2025,57:00.0,,,,,0,0
PSA-153,17/10/2025,00:00.0,15:00.0,,,9.25,0,0
PSA-153,18/10/2025,,,,,,0,1
PSA-153,19/10/2025,,,,,,0,1
PSA-153,20/10/2025,,,,,,1,0
PSA-153,21/10/2025,57:00.0,03:00.0,,,9.1,0,0
PSA-153,22/10/2025,59:00.0,00:00.0,,,9.016666,0,0
PSA-153,23/10/2025,00:00.0,01:00.0,,,9.016666,0,0
PSA-153,24/10/2025,02:00.0,14:00.0,02:54.0,14:44.0,10.2,0,0
PSA-153,25/10/2025,,,,,,0,1
PSA-153,26/10/2025,,,,,,0,1
PSA-153,27/10/2025,59:00.0,13:00.0,,,9.233333,0,0
PSA-153,28/10/2025,12:00.0,13:00.0,12:54.0,47:12.0,9.016666,0,0
PSA-153,29/10/2025,20:00.0,39:00.0,20:37.0,39:27.0,9.316666,0,0
PSA-153,30/10/2025,17:00.0,54:00.0,17:44.0,54:43.0,11.616666,0,0
PSA-153,31/10/2025,58:00.0,00:00.0,,,4.033333,0,0
PSA-153,01/11/2025,,,,,,0,1
PSA-153,02/11/2025,,,,,,0,1
PSA-153,03/11/2025,12:00.0,52:00.0,12:10.0,52:44.0,11.666666,0,0
PSA-153,04/11/2025,59:00.0,59:00.0,39:12.0,59:56.0,12,0,0
PSA-153,05/11/2025,,,,,,1,0
PSA-153,06/11/2025,19:00.0,21:00.0,,,9.033333,0,0
PSA-153,07/11/2025,,,,,,0,0
PSA-153,08/11/2025,,,,,,0,1
PSA-153,09/11/2025,,,,,,0,1
PSA-153,10/11/2025,,,,,,0,0
PSA-153,11/11/2025,56:00.0,15:00.0,,,9.316666,0,0
PSA-153,12/11/2025,59:00.0,01:00.0,,,9.033333,0,0
PSA-153,13/11/2025,56:00.0,00:00.0,,,9.066666,0,0
PSA-153,14/11/2025,21:00.0,13:00.0,21:28.0,13:47.0,11.866666,0,0
PSA-153,15/11/2025,,,,,,0,1
PSA-153,16/11/2025,,,,,,0,1
PSA-153,17/11/2025,05:00.0,02:00.0,05:13.0,02:30.0,11.95,0,0
PSA-153,18/11/2025,17:00.0,44:00.0,17:49.0,44:02.0,13.45,0,0
PSA-153,19/11/2025,02:00.0,15:00.0,58:33.0,15:29.0,14.216666,0,0
PSA-153,20/11/2025,05:00.0,11:00.0,09:20.0,11:09.0,10.1,0,0
PSA-153,21/11/2025,03:00.0,04:00.0,,,9.016666,0,0
PSA-153,22/11/2025,,,,,,0,1
PSA-153,23/11/2025,,,,,,0,1
PSA-153,24/11/2025,16:00.0,19:00.0,16:02.0,44:02.0,9.05,0,0
PSA-153,25/11/2025,01:00.0,21:00.0,,,9.333333,0,0
PSA-153,26/11/2025,01:00.0,17:00.0,,,9.266666,0,0
PSA-153,27/11/2025,26:00.0,59:00.0,26:53.0,59:49.0,9.55,0,0
PSA-153,28/11/2025,59:00.0,19:00.0,39:49.0,19:11.0,12.333333,0,0
PSA-153,29/11/2025,,,,,,0,1
PSA-153,30/11/2025,,,,,,0,1
PSA-153,01/12/2025,,,,,,0,0
PSA-153,02/12/2025,36:00.0,00:00.0,,,4.4,0,0
PSA-153,03/12/2025,08:00.0,10:00.0,,,9.033333,0,0
PSA-153,04/12/2025,07:00.0,02:00.0,,,10.916666,0,0
PSA-153,05/12/2025,01:00.0,34:00.0,,,9.55,0,0
PSA-153,06/12/2025,,,,,,0,1
PSA-153,07/12/2025,,,,,,0,1
PSA-153,08/12/2025,26:00.0,10:00.0,26:04.0,10:41.0,11.733333,0,0
PSA-153,09/12/2025,04:00.0,10:00.0,,,9.1,0,0
PSA-153,10/12/2025,00:00.0,39:00.0,,,11.65,0,0
PSA-153,11/12/2025,37:00.0,36:00.0,37:55.0,36:36.0,10.983333,0,0
PSA-153,12/12/2025,00:00.0,00:00.0,,,9,0,0
PSA-153,13/12/2025,,,,,,0,1
PSA-153,14/12/2025,,,,,,0,1
PSA-153,15/12/2025,33:00.0,16:00.0,33:33.0,16:44.0,8.716666,0,0
PSA-153,16/12/2025,41:00.0,02:00.0,41:42.0,02:43.0,8.35,0,0
PSA-153,17/12/2025,24:00.0,08:00.0,24:37.0,08:00.0,8.733333,0,0
PSA-153,18/12/2025,57:00.0,00:00.0,,,9.05,0,0
PSA-153,19/12/2025,01:00.0,05:00.0,,,4.066666,0,0
PSA-153,20/12/2025,,,,,,0,1
PSA-153,21/12/2025,,,,,,0,1
PSA-153,22/12/2025,15:00.0,09:00.0,15:09.0,09:45.0,8.9,0,0
PSA-153,23/12/2025,59:00.0,03:00.0,,,9.066666,0,0
PSA-153,24/12/2025,01:00.0,33:00.0,15:41.0,33:14.0,9.533333,0,0
PSA-153,25/12/2025,,,,,,1,0
PSA-153,26/12/2025,,,,,,0,0
PSA-153,27/12/2025,,,,,,0,1
PSA-153,28/12/2025,,,,,,0,1
PSA-153,29/12/2025,13:00.0,40:00.0,13:12.0,40:16.0,9.45,0,0
PSA-153,30/12/2025,01:00.0,04:00.0,,,9.05,0,0
PSA-153,31/12/2025,09:00.0,24:00.0,,,9.25,0,0
PSA-153,01/01/2026,,,,,,1,0
PSA-153,02/01/2026,00:00.0,04:00.0,,,9.066666,0,0
PSA-153,03/01/2026,,,,,,0,1
PSA-153,04/01/2026,,,,,,0,1
PSA-153,05/01/2026,00:00.0,13:00.0,,,9.216666,0,0
PSA-153,06/01/2026,28:00.0,23:00.0,28:12.0,23:02.0,9.916666,0,0
PSA-153,07/01/2026,17:00.0,21:00.0,,,12.066666,0,0
PSA-153,08/01/2026,02:00.0,00:00.0,,,9.966666,0,0
PSA-153,09/01/2026,01:00.0,15:00.0,,,9.233333,0,0
PSA-153,10/01/2026,,,,,,0,1
PSA-153,11/01/2026,,,,,,0,1
PSA-153,12/01/2026,58:00.0,00:00.0,,,9.033333,0,0
PSA-153,13/01/2026,00:00.0,10:00.0,,,9.166666,0,0
PSA-153,14/01/2026,05:00.0,11:00.0,,,9.1,0,0
PSA-153,15/01/2026,58:00.0,05:00.0,,,9.116666,0,0
PSA-153,16/01/2026,00:00.0,11:00.0,,,9.183333,0,0
PSA-153,17/01/2026,,,,,,0,1
PSA-153,18/01/2026,,,,,,0,1
PSA-153,19/01/2026,20:00.0,39:00.0,20:25.0,39:15.0,9.316666,0,0
PSA-153,20/01/2026,,,,,,0,0
PSA-153,21/01/2026,,,,,,0,0
PSA-153,22/01/2026,,,,,,0,0
PSA-153,23/01/2026,,,,,,0,0
PSA-153,24/01/2026,,,,,,0,1
PSA-153,25/01/2026,,,,,,0,1
PSA-153,26/01/2026,,,,,,1,0
PSA-153,27/01/2026,,,,,,0,0
PSA-153,28/01/2026,33:00.0,32:00.0,33:39.0,32:38.0,10.983333,0,0
PSA-153,29/01/2026,21:00.0,21:00.0,21:27.0,21:19.0,11,0,0
PSA-153,30/01/2026,53:00.0,59:00.0,14:48.0,59:54.0,15.1,0,0
PSA-153,31/01/2026,,,,,,0,1
PSA-153,01/02/2026,,,,,,0,1
PSA-153,02/02/2026,,,,,,0,0
PSA-153,03/02/2026,10:00.0,30:00.0,,,9.333333,0,0
PSA-153,04/02/2026,17:00.0,19:00.0,17:27.0,19:19.0,10.033333,0,0
PSA-153,05/02/2026,00:00.0,14:00.0,,,9.233333,0,0
PSA-153,06/02/2026,00:00.0,09:00.0,16:11.0,09:52.0,11.15,0,0
PSA-153,07/02/2026,,,,,,0,1
PSA-153,08/02/2026,,,,,,0,1
PSA-153,09/02/2026,,,,,,0,0
PSA-153,10/02/2026,,,,,,0,0
PSA-153,11/02/2026,57:00.0,18:00.0,58:25.0,18:51.0,9.35,0,0
PSA-153,12/02/2026,11:00.0,13:00.0,11:36.0,13:28.0,12.033333,0,0
PSA-153,13/02/2026,32:00.0,00:00.0,26:36.0,00:09.0,10.466666,0,0
PSA-153,14/02/2026,,,,,,0,1
PSA-153,15/02/2026,,,,,,0,1
PSA-153,16/02/2026,20:00.0,16:00.0,20:31.0,16:11.0,12.933333,0,0
PSA-153,17/02/2026,52:00.0,13:00.0,,,9.35,0,0
PSA-153,18/02/2026,28:00.0,50:00.0,28:16.0,50:35.0,11.366666,0,0
PSA-153,19/02/2026,58:00.0,14:00.0,20:12.0,14:13.0,12.266666,0,0
PSA-153,20/02/2026,59:00.0,00:00.0,,,9.016666,0,0
PSA-153,21/02/2026,,,,,,0,1
PSA-153,22/02/2026,,,,,,0,1
PSA-153,23/02/2026,31:00.0,36:00.0,31:42.0,36:08.0,11.083333,0,0
PSA-153,24/02/2026,10:00.0,00:00.0,10:54.0,00:03.0,8.833333,0,0
PSA-153,25/02/2026,01:00.0,30:00.0,,,4.483333,0,0
PSA-153,26/02/2026,57:00.0,57:00.0,,,11,0,0
PSA-153,27/02/2026,59:00.0,49:00.0,,,11.833333,0,0
PSA-153,28/02/2026,,,,,,0,1
PSA-153,01/03/2026,,,,,,0,1
PSA-153,02/03/2026,13:00.0,39:00.0,13:17.0,39:45.0,9.433333,0,0
PSA-153,03/03/2026,57:00.0,31:00.0,,,9.566666,0,0
PSA-153,04/03/2026,,,,,,1,0
PSA-153,05/03/2026,23:00.0,23:00.0,23:02.0,23:05.0,9,0,0
PSA-153,06/03/2026,01:00.0,02:00.0,,,9.016666,0,0
PSA-153,07/03/2026,,,,,,0,1
PSA-153,08/03/2026,,,,,,0,1
PSA-153,09/03/2026,46:00.0,15:00.0,46:51.0,15:49.0,11.483333,0,0
PSA-153,10/03/2026,18:00.0,41:00.0,18:23.0,41:34.0,10.383333,0,0
PSA-153,11/03/2026,00:00.0,00:00.0,,,5,0,0
PSA-153,12/03/2026,20:00.0,49:00.0,20:12.0,49:54.0,13.483333,0,0
PSA-153,13/03/2026,58:00.0,30:00.0,,,9.533333,0,0
PSA-153,14/03/2026,,,,,,0,1
PSA-153,15/03/2026,,,,,,0,1
PSA-153,16/03/2026,24:00.0,38:00.0,24:05.0,38:59.0,9.233333,0,0
PSA-153,17/03/2026,20:00.0,32:00.0,20:57.0,32:17.0,9.2,0,0
PSA-153,18/03/2026,03:00.0,48:00.0,,,9.75,0,0
PSA-153,19/03/2026,02:00.0,45:00.0,,,9.716666,0,0
PSA-153,20/03/2026,,,,,,1,0
PSA-153,21/03/2026,,,,,,0,1
PSA-153,22/03/2026,,,,,,0,1
PSA-153,23/03/2026,12:00.0,04:00.0,12:02.0,04:19.0,12.866666,0,0
PSA-153,24/03/2026,57:00.0,41:00.0,,,12.733333,0,0
PSA-153,25/03/2026,00:00.0,,,,,0,0
PSA-154,01/10/2025,49:00.0,39:00.0,,,9.833333,0,0
PSA-154,02/10/2025,,,,,,1,0
PSA-154,03/10/2025,38:00.0,00:00.0,,,9.366666,0,0
PSA-154,04/10/2025,,,,,,0,1
PSA-154,05/10/2025,,,,,,0,1
PSA-154,06/10/2025,10:00.0,10:00.0,10:54.0,40:22.0,9,0,0
PSA-154,07/10/2025,59:00.0,27:00.0,,,10.466666,0,0
PSA-154,08/10/2025,21:00.0,23:00.0,21:51.0,23:24.0,11.033333,0,0
PSA-154,09/10/2025,58:00.0,45:00.0,,,12.783333,0,0
PSA-154,10/10/2025,48:00.0,30:00.0,,,9.7,0,0
PSA-154,11/10/2025,,,,,,0,1
PSA-154,12/10/2025,,,,,,0,1
PSA-154,13/10/2025,00:00.0,10:00.0,,,10.166666,0,0
PSA-154,14/10/2025,44:00.0,32:00.0,21:45.0,32:02.0,9.8,0,0
PSA-154,15/10/2025,57:00.0,59:00.0,14:05.0,51:43.0,9.033333,0,0
PSA-154,16/10/2025,01:00.0,47:00.0,,,9.766666,0,0
PSA-154,17/10/2025,42:00.0,49:00.0,,,9.116666,0,0
PSA-154,18/10/2025,,,,,,0,1
PSA-154,19/10/2025,,,,,,0,1
PSA-154,20/10/2025,,,,,,1,0
PSA-154,21/10/2025,,,,,,0,0
PSA-154,22/10/2025,57:00.0,30:00.0,,,9.55,0,0
PSA-154,23/10/2025,50:00.0,49:00.0,,,9.983333,0,0
PSA-154,24/10/2025,26:00.0,54:00.0,,,5.466666,0,0
PSA-154,25/10/2025,,,,,,0,1
PSA-154,26/10/2025,,,,,,0,1
PSA-154,27/10/2025,12:00.0,56:00.0,12:36.0,56:25.0,9.733333,0,0
PSA-154,28/10/2025,13:00.0,06:00.0,13:00.0,06:07.0,8.883333,0,0
PSA-154,29/10/2025,55:00.0,31:00.0,12:31.0,31:34.0,9.6,0,0
PSA-154,30/10/2025,42:00.0,02:00.0,,,9.333333,0,0
PSA-154,31/10/2025,44:00.0,49:00.0,,,10.083333,0,0
PSA-154,01/11/2025,,,,,,0,1
PSA-154,02/11/2025,,,,,,0,1
PSA-154,03/11/2025,46:00.0,14:00.0,00:45.0,14:37.0,10.466666,0,0
PSA-154,04/11/2025,48:00.0,12:00.0,44:11.0,12:39.0,10.4,0,0
PSA-154,05/11/2025,,,,,,1,0
PSA-154,06/11/2025,45:00.0,00:00.0,,,10.25,0,0
PSA-154,07/11/2025,58:00.0,07:00.0,38:13.0,07:53.0,10.15,0,0
PSA-154,08/11/2025,,,,,,0,1
PSA-154,09/11/2025,,,,,,0,1
PSA-154,10/11/2025,58:00.0,02:00.0,13:26.0,02:32.0,10.066666,0,0
PSA-154,11/11/2025,57:00.0,54:00.0,20:22.0,54:58.0,11.95,0,0
PSA-154,12/11/2025,56:00.0,44:00.0,27:15.0,44:13.0,9.8,0,0
PSA-154,13/11/2025,57:00.0,00:00.0,,,11.05,0,0
PSA-154,14/11/2025,40:00.0,00:00.0,,,9.333333,0,0
PSA-154,15/11/2025,,,,,,0,1
PSA-154,16/11/2025,,,,,,0,1
PSA-154,17/11/2025,51:00.0,15:00.0,,,10.4,0,0
PSA-154,18/11/2025,01:00.0,01:00.0,,,11,0,0
PSA-154,19/11/2025,54:00.0,27:00.0,,,10.55,0,0
PSA-154,20/11/2025,,,,,,0,0
PSA-154,21/11/2025,,,,,,0,0
PSA-154,22/11/2025,,,,,,0,1
PSA-154,23/11/2025,,,,,,0,1
PSA-154,24/11/2025,51:00.0,54:00.0,,,9.05,0,0
PSA-154,25/11/2025,50:00.0,03:00.0,,,9.216666,0,0
PSA-154,26/11/2025,58:00.0,21:00.0,,,13.383333,0,0
PSA-154,27/11/2025,51:00.0,14:00.0,,,9.383333,0,0
PSA-154,28/11/2025,54:00.0,09:00.0,,,9.25,0,0
PSA-154,29/11/2025,,,,,,0,1
PSA-154,30/11/2025,,,,,,0,1
PSA-154,01/12/2025,58:00.0,25:00.0,58:21.0,25:37.0,10.45,0,0
PSA-154,02/12/2025,04:00.0,16:00.0,04:59.0,16:33.0,9.2,0,0
PSA-154,03/12/2025,03:00.0,48:00.0,03:50.0,48:34.0,10.75,0,0
PSA-154,04/12/2025,59:00.0,25:00.0,,,13.433333,0,0
PSA-154,05/12/2025,52:00.0,55:00.0,,,14.05,0,0
PSA-154,06/12/2025,,,,,,0,1
PSA-154,07/12/2025,,,,,,0,1
PSA-154,08/12/2025,03:00.0,19:00.0,03:01.0,19:49.0,9.266666,0,0
PSA-154,09/12/2025,28:00.0,18:00.0,24:59.0,17:22.0,9.833333,0,0
PSA-154,10/12/2025,51:00.0,59:00.0,,,10.133333,0,0
PSA-154,11/12/2025,47:00.0,11:00.0,,,9.4,0,0
PSA-154,12/12/2025,51:00.0,05:00.0,,,9.233333,0,0
PSA-154,13/12/2025,,,,,,0,1
PSA-154,14/12/2025,,,,,,0,1
PSA-154,15/12/2025,01:00.0,39:00.0,43:41.0,37:32.0,9.633333,0,0
PSA-154,16/12/2025,45:00.0,59:00.0,,,11.233333,0,0
PSA-154,17/12/2025,43:00.0,45:00.0,17:01.0,45:40.0,12.033333,0,0
PSA-154,18/12/2025,59:00.0,20:00.0,,,9.35,0,0
PSA-154,19/12/2025,48:00.0,06:00.0,,,10.3,0,0
PSA-154,20/12/2025,,,,,,0,1
